snapshot_date,opportunity_id,account_id,region_code,stage_name,weighted_pipeline_usd,commit_probability,expected_close_date,slippage_risk
2025-01-25,OPP-202501-ACC-1151-0,ACC-1151,EU,solution-fit,11613.81,0.268,2025-03-26,high
2025-01-25,OPP-202501-ACC-1151-1,ACC-1151,EU,solution-fit,5959.76,0.315,2025-02-19,high
2025-01-25,OPP-202501-ACC-1151-2,ACC-1151,EU,discover,8140.93,0.238,2025-03-19,high
2025-01-25,OPP-202501-ACC-1152-0,ACC-1152,AP,solution-fit,14155.13,0.482,2025-04-03,medium
2025-01-25,OPP-202501-ACC-1152-1,ACC-1152,AP,commit,6253.88,0.778,2025-03-20,low
2025-01-25,OPP-202501-ACC-1152-2,ACC-1152,AP,solution-fit,3255.97,0.265,2025-02-14,high
2025-01-25,OPP-202501-ACC-1153-0,ACC-1153,LA,commit,64127.26,0.756,2025-03-29,low
2025-01-25,OPP-202501-ACC-1153-1,ACC-1153,LA,solution-fit,163597.72,0.361,2025-03-09,medium
2025-01-25,OPP-202501-ACC-1153-2,ACC-1153,LA,proposal,54895.38,0.673,2025-05-04,low
2025-01-25,OPP-202501-ACC-1153-3,ACC-1153,LA,solution-fit,41356.75,0.292,2025-02-28,high
2025-01-25,OPP-202501-ACC-1154-0,ACC-1154,ME,discover,24968.02,0.245,2025-02-27,high
2025-01-25,OPP-202501-ACC-1154-1,ACC-1154,ME,proposal,30180.26,0.61,2025-05-07,low
2025-01-25,OPP-202501-ACC-1154-2,ACC-1154,ME,solution-fit,31115.8,0.372,2025-05-08,medium
2025-01-25,OPP-202501-ACC-1155-0,ACC-1155,AF,proposal,6660.92,0.716,2025-05-17,low
2025-01-25,OPP-202501-ACC-1155-1,ACC-1155,AF,solution-fit,8762.81,0.265,2025-03-13,high
2025-01-25,OPP-202501-ACC-1155-2,ACC-1155,AF,proposal,6447.44,0.581,2025-02-22,high
2025-01-25,OPP-202501-ACC-1156-0,ACC-1156,NA,solution-fit,23914.87,0.424,2025-05-07,medium
2025-01-25,OPP-202501-ACC-1156-1,ACC-1156,NA,discover,38646.3,0.248,2025-05-02,high
2025-01-25,OPP-202501-ACC-1156-2,ACC-1156,NA,solution-fit,42642.85,0.357,2025-04-18,medium
2025-01-25,OPP-202501-ACC-1156-3,ACC-1156,NA,solution-fit,25222.74,0.417,2025-05-08,medium
2025-01-25,OPP-202501-ACC-1157-0,ACC-1157,EU,discover,11254.4,0.242,2025-04-15,high
2025-01-25,OPP-202501-ACC-1157-1,ACC-1157,EU,proposal,37629.1,0.503,2025-04-10,medium
2025-01-25,OPP-202501-ACC-1157-2,ACC-1157,EU,proposal,33429.1,0.565,2025-03-24,high
2025-01-25,OPP-202501-ACC-1158-0,ACC-1158,AP,commit,5495.84,0.788,2025-02-22,low
2025-01-25,OPP-202501-ACC-1158-1,ACC-1158,AP,proposal,12454.55,0.714,2025-03-15,high
2025-01-25,OPP-202501-ACC-1158-2,ACC-1158,AP,solution-fit,12445.4,0.422,2025-03-26,medium
2025-01-25,OPP-202501-ACC-1159-0,ACC-1159,LA,commit,97102.35,0.766,2025-04-16,low
2025-01-25,OPP-202501-ACC-1159-1,ACC-1159,LA,proposal,72616.92,0.713,2025-05-10,low
2025-01-25,OPP-202501-ACC-1159-2,ACC-1159,LA,proposal,39792.7,0.536,2025-02-24,medium
2025-01-25,OPP-202501-ACC-1159-3,ACC-1159,LA,proposal,108288.01,0.613,2025-04-06,low
2025-01-25,OPP-202501-ACC-1160-0,ACC-1160,ME,proposal,25793.2,0.541,2025-02-19,medium
2025-01-25,OPP-202501-ACC-1160-1,ACC-1160,ME,solution-fit,18224.7,0.344,2025-05-17,high
2025-01-25,OPP-202501-ACC-1160-2,ACC-1160,ME,discover,6351.13,0.23,2025-02-17,high
2025-01-25,OPP-202501-ACC-1161-0,ACC-1161,AF,proposal,16476.9,0.734,2025-03-25,low
2025-01-25,OPP-202501-ACC-1161-1,ACC-1161,AF,commit,5021.84,0.774,2025-04-28,low
2025-01-25,OPP-202501-ACC-1161-2,ACC-1161,AF,commit,11593.39,0.804,2025-03-11,low
2025-01-25,OPP-202501-ACC-1162-0,ACC-1162,NA,solution-fit,145665.53,0.373,2025-04-02,medium
2025-01-25,OPP-202501-ACC-1162-1,ACC-1162,NA,solution-fit,91450.79,0.261,2025-03-09,high
2025-01-25,OPP-202501-ACC-1162-2,ACC-1162,NA,discover,138243.8,0.223,2025-04-17,high
2025-01-25,OPP-202501-ACC-1162-3,ACC-1162,NA,proposal,54045.81,0.693,2025-03-17,high
2025-01-25,OPP-202501-ACC-1163-0,ACC-1163,EU,solution-fit,36867.06,0.441,2025-04-18,medium
2025-01-25,OPP-202501-ACC-1163-1,ACC-1163,EU,proposal,50490.42,0.702,2025-02-23,low
2025-01-25,OPP-202501-ACC-1163-2,ACC-1163,EU,solution-fit,43437.37,0.31,2025-03-12,high
2025-01-25,OPP-202501-ACC-1164-0,ACC-1164,AP,solution-fit,6450.56,0.322,2025-03-27,high
2025-01-25,OPP-202501-ACC-1164-1,ACC-1164,AP,discover,15926.42,0.248,2025-04-06,high
2025-01-25,OPP-202501-ACC-1164-2,ACC-1164,AP,solution-fit,18198.53,0.272,2025-04-05,high
2025-01-25,OPP-202501-ACC-1165-0,ACC-1165,LA,proposal,20126.82,0.615,2025-02-23,low
2025-01-25,OPP-202501-ACC-1165-1,ACC-1165,LA,solution-fit,53568.14,0.37,2025-03-28,medium
2025-01-25,OPP-202501-ACC-1165-2,ACC-1165,LA,commit,69151.35,0.763,2025-04-05,low
2025-01-25,OPP-202501-ACC-1165-3,ACC-1165,LA,solution-fit,22943.3,0.493,2025-02-16,medium
2025-01-25,OPP-202501-ACC-1166-0,ACC-1166,ME,commit,12729.64,0.805,2025-04-28,low
2025-01-25,OPP-202501-ACC-1166-1,ACC-1166,ME,solution-fit,26665.01,0.303,2025-04-18,high
2025-01-25,OPP-202501-ACC-1166-2,ACC-1166,ME,solution-fit,24738.84,0.262,2025-04-19,high
2025-01-25,OPP-202501-ACC-1167-0,ACC-1167,AF,solution-fit,2675.88,0.343,2025-04-26,high
2025-01-25,OPP-202501-ACC-1167-1,ACC-1167,AF,discover,6246.9,0.224,2025-04-29,high
2025-01-25,OPP-202501-ACC-1167-2,ACC-1167,AF,discover,8169.28,0.244,2025-02-13,high
2025-01-25,OPP-202501-ACC-1168-0,ACC-1168,NA,proposal,15506.39,0.528,2025-04-21,medium
2025-01-25,OPP-202501-ACC-1168-1,ACC-1168,NA,solution-fit,39691.84,0.304,2025-05-15,high
2025-01-25,OPP-202501-ACC-1168-2,ACC-1168,NA,discover,65568.48,0.237,2025-05-23,high
2025-01-25,OPP-202501-ACC-1168-3,ACC-1168,NA,proposal,36981.19,0.63,2025-02-27,low
2025-01-25,OPP-202501-ACC-1169-0,ACC-1169,EU,proposal,37756.0,0.706,2025-02-06,low
2025-01-25,OPP-202501-ACC-1169-1,ACC-1169,EU,proposal,48737.92,0.603,2025-04-19,high
2025-01-25,OPP-202501-ACC-1169-2,ACC-1169,EU,solution-fit,22543.83,0.442,2025-05-15,medium
2025-01-25,OPP-202501-ACC-1170-0,ACC-1170,AP,proposal,14958.31,0.562,2025-03-09,medium
2025-01-25,OPP-202501-ACC-1170-1,ACC-1170,AP,proposal,14103.37,0.527,2025-03-10,medium
2025-01-25,OPP-202501-ACC-1170-2,ACC-1170,AP,proposal,12941.08,0.504,2025-04-23,medium
2025-01-25,OPP-202501-ACC-1171-0,ACC-1171,LA,proposal,108621.92,0.613,2025-04-03,low
2025-01-25,OPP-202501-ACC-1171-1,ACC-1171,LA,solution-fit,88059.32,0.46,2025-02-28,high
2025-01-25,OPP-202501-ACC-1171-2,ACC-1171,LA,proposal,84269.95,0.605,2025-02-15,low
2025-01-25,OPP-202501-ACC-1171-3,ACC-1171,LA,solution-fit,75582.52,0.412,2025-03-02,medium
2025-01-25,OPP-202501-ACC-1172-0,ACC-1172,ME,proposal,23353.05,0.5,2025-05-22,medium
2025-01-25,OPP-202501-ACC-1172-1,ACC-1172,ME,proposal,50211.95,0.673,2025-05-19,low
2025-01-25,OPP-202501-ACC-1172-2,ACC-1172,ME,proposal,44518.98,0.612,2025-05-09,low
2025-01-25,OPP-202501-ACC-1173-0,ACC-1173,AF,solution-fit,9144.79,0.434,2025-03-11,high
2025-01-25,OPP-202501-ACC-1173-1,ACC-1173,AF,discover,3782.19,0.232,2025-04-03,high
2025-01-25,OPP-202501-ACC-1173-2,ACC-1173,AF,commit,8870.1,0.754,2025-04-02,low
2025-01-25,OPP-202501-ACC-1174-0,ACC-1174,NA,solution-fit,32328.16,0.31,2025-03-04,high
2025-01-25,OPP-202501-ACC-1174-1,ACC-1174,NA,commit,26861.7,0.807,2025-05-12,high
2025-01-25,OPP-202501-ACC-1174-2,ACC-1174,NA,proposal,13848.83,0.666,2025-02-09,low
2025-01-25,OPP-202501-ACC-1174-3,ACC-1174,NA,commit,14023.37,0.761,2025-05-20,low
2025-01-25,OPP-202501-ACC-1175-0,ACC-1175,EU,proposal,34526.88,0.669,2025-02-25,low
2025-01-25,OPP-202501-ACC-1175-1,ACC-1175,EU,proposal,27184.07,0.668,2025-03-16,low
2025-01-25,OPP-202501-ACC-1175-2,ACC-1175,EU,proposal,50366.37,0.576,2025-04-06,medium
2025-01-25,OPP-202501-ACC-1176-0,ACC-1176,AP,solution-fit,16070.76,0.29,2025-04-09,high
2025-01-25,OPP-202501-ACC-1176-1,ACC-1176,AP,solution-fit,11510.3,0.465,2025-02-22,medium
2025-01-25,OPP-202501-ACC-1176-2,ACC-1176,AP,solution-fit,16750.22,0.279,2025-03-19,high
2025-01-25,OPP-202501-ACC-1177-0,ACC-1177,LA,solution-fit,72418.51,0.492,2025-05-21,medium
2025-01-25,OPP-202501-ACC-1177-1,ACC-1177,LA,proposal,89863.32,0.62,2025-03-12,high
2025-01-25,OPP-202501-ACC-1177-2,ACC-1177,LA,solution-fit,40934.19,0.372,2025-03-03,medium
2025-01-25,OPP-202501-ACC-1177-3,ACC-1177,LA,solution-fit,28106.0,0.326,2025-03-12,high
2025-01-25,OPP-202501-ACC-1178-0,ACC-1178,ME,solution-fit,20811.3,0.271,2025-03-29,high
2025-01-25,OPP-202501-ACC-1178-1,ACC-1178,ME,proposal,22944.06,0.615,2025-05-23,low
2025-01-25,OPP-202501-ACC-1178-2,ACC-1178,ME,commit,10992.94,0.778,2025-03-18,high
2025-01-25,OPP-202501-ACC-1179-0,ACC-1179,AF,proposal,7629.66,0.696,2025-02-10,low
2025-01-25,OPP-202501-ACC-1179-1,ACC-1179,AF,solution-fit,9028.03,0.263,2025-02-14,high
2025-01-25,OPP-202501-ACC-1179-2,ACC-1179,AF,commit,2748.94,0.803,2025-03-05,low
2025-01-25,OPP-202501-ACC-1180-0,ACC-1180,NA,proposal,122728.36,0.654,2025-05-21,low
2025-01-25,OPP-202501-ACC-1180-1,ACC-1180,NA,solution-fit,62691.99,0.401,2025-05-24,medium
2025-01-25,OPP-202501-ACC-1180-2,ACC-1180,NA,proposal,66665.72,0.505,2025-02-28,medium
2025-01-25,OPP-202501-ACC-1180-3,ACC-1180,NA,commit,121459.7,0.815,2025-03-21,high
2025-01-25,OPP-202501-ACC-1181-0,ACC-1181,EU,proposal,26276.84,0.521,2025-03-16,medium
2025-01-25,OPP-202501-ACC-1181-1,ACC-1181,EU,proposal,38499.42,0.557,2025-05-13,medium
2025-01-25,OPP-202501-ACC-1181-2,ACC-1181,EU,solution-fit,11668.43,0.454,2025-05-18,medium
2025-01-25,OPP-202501-ACC-1182-0,ACC-1182,AP,proposal,5071.19,0.556,2025-03-15,high
2025-01-25,OPP-202501-ACC-1182-1,ACC-1182,AP,solution-fit,17402.04,0.331,2025-03-26,high
2025-01-25,OPP-202501-ACC-1182-2,ACC-1182,AP,commit,6425.21,0.788,2025-05-18,low
2025-01-25,OPP-202501-ACC-1183-0,ACC-1183,LA,proposal,34348.29,0.628,2025-04-27,low
2025-01-25,OPP-202501-ACC-1183-1,ACC-1183,LA,proposal,35003.43,0.572,2025-03-09,high
2025-01-25,OPP-202501-ACC-1183-2,ACC-1183,LA,proposal,27679.05,0.681,2025-05-21,low
2025-01-25,OPP-202501-ACC-1183-3,ACC-1183,LA,proposal,36895.93,0.628,2025-05-17,low
2025-01-25,OPP-202501-ACC-1184-0,ACC-1184,ME,proposal,21580.91,0.51,2025-02-10,high
2025-01-25,OPP-202501-ACC-1184-1,ACC-1184,ME,solution-fit,10492.41,0.462,2025-02-20,medium
2025-01-25,OPP-202501-ACC-1184-2,ACC-1184,ME,solution-fit,24353.1,0.317,2025-03-28,high
2025-01-25,OPP-202501-ACC-1185-0,ACC-1185,AF,commit,3460.32,0.804,2025-03-30,low
2025-01-25,OPP-202501-ACC-1185-1,ACC-1185,AF,solution-fit,4556.99,0.393,2025-05-15,medium
2025-01-25,OPP-202501-ACC-1185-2,ACC-1185,AF,solution-fit,5524.91,0.468,2025-05-10,medium
2025-01-25,OPP-202501-ACC-1186-0,ACC-1186,NA,commit,50218.98,0.765,2025-04-18,low
2025-01-25,OPP-202501-ACC-1186-1,ACC-1186,NA,solution-fit,52859.36,0.26,2025-03-18,high
2025-01-25,OPP-202501-ACC-1186-2,ACC-1186,NA,solution-fit,83942.21,0.452,2025-05-20,medium
2025-01-25,OPP-202501-ACC-1186-3,ACC-1186,NA,proposal,76100.28,0.749,2025-03-15,high
2025-01-25,OPP-202501-ACC-1187-0,ACC-1187,EU,proposal,21159.33,0.734,2025-05-15,low
2025-01-25,OPP-202501-ACC-1187-1,ACC-1187,EU,solution-fit,12462.79,0.475,2025-04-18,medium
2025-01-25,OPP-202501-ACC-1187-2,ACC-1187,EU,commit,17909.99,0.795,2025-03-21,low
2025-01-25,OPP-202501-ACC-1188-0,ACC-1188,AP,commit,12298.32,0.761,2025-02-17,low
2025-01-25,OPP-202501-ACC-1188-1,ACC-1188,AP,commit,16647.0,0.778,2025-05-16,low
2025-01-25,OPP-202501-ACC-1188-2,ACC-1188,AP,solution-fit,4484.13,0.392,2025-04-15,medium
2025-01-25,OPP-202501-ACC-1189-0,ACC-1189,LA,proposal,55877.5,0.57,2025-05-18,medium
2025-01-25,OPP-202501-ACC-1189-1,ACC-1189,LA,proposal,26649.28,0.6,2025-02-20,high
2025-01-25,OPP-202501-ACC-1189-2,ACC-1189,LA,proposal,22813.09,0.556,2025-03-21,high
2025-01-25,OPP-202501-ACC-1189-3,ACC-1189,LA,solution-fit,59439.04,0.381,2025-05-04,high
2025-01-25,OPP-202501-ACC-1190-0,ACC-1190,ME,proposal,28041.46,0.54,2025-05-03,medium
2025-01-25,OPP-202501-ACC-1190-1,ACC-1190,ME,discover,19896.94,0.237,2025-03-24,high
2025-01-25,OPP-202501-ACC-1190-2,ACC-1190,ME,proposal,6454.99,0.594,2025-02-28,low
2025-01-25,OPP-202501-ACC-1191-0,ACC-1191,AF,proposal,5631.42,0.56,2025-03-30,medium
2025-01-25,OPP-202501-ACC-1191-1,ACC-1191,AF,solution-fit,11952.95,0.264,2025-05-11,high
2025-01-25,OPP-202501-ACC-1191-2,ACC-1191,AF,solution-fit,4824.81,0.398,2025-03-31,medium
2025-01-25,OPP-202501-ACC-1192-0,ACC-1192,NA,solution-fit,82034.09,0.466,2025-04-09,medium
2025-01-25,OPP-202501-ACC-1192-1,ACC-1192,NA,proposal,77208.67,0.685,2025-04-30,low
2025-01-25,OPP-202501-ACC-1192-2,ACC-1192,NA,solution-fit,64207.54,0.27,2025-03-22,high
2025-01-25,OPP-202501-ACC-1192-3,ACC-1192,NA,solution-fit,60703.13,0.324,2025-05-17,high
2025-01-25,OPP-202501-ACC-1193-0,ACC-1193,EU,solution-fit,16317.07,0.29,2025-03-17,high
2025-01-25,OPP-202501-ACC-1193-1,ACC-1193,EU,proposal,13491.42,0.687,2025-03-16,low
2025-01-25,OPP-202501-ACC-1193-2,ACC-1193,EU,proposal,17763.01,0.574,2025-05-23,medium
2025-01-25,OPP-202501-ACC-1194-0,ACC-1194,AP,proposal,4462.48,0.561,2025-05-21,medium
2025-01-25,OPP-202501-ACC-1194-1,ACC-1194,AP,commit,3554.51,0.799,2025-03-10,low
2025-01-25,OPP-202501-ACC-1194-2,ACC-1194,AP,proposal,6984.43,0.712,2025-03-04,low
2025-01-25,OPP-202501-ACC-1195-0,ACC-1195,LA,proposal,41109.17,0.574,2025-03-27,medium
2025-01-25,OPP-202501-ACC-1195-1,ACC-1195,LA,discover,72430.06,0.233,2025-05-17,high
2025-01-25,OPP-202501-ACC-1195-2,ACC-1195,LA,commit,40930.06,0.792,2025-02-08,low
2025-01-25,OPP-202501-ACC-1195-3,ACC-1195,LA,solution-fit,75260.56,0.423,2025-05-07,medium
2025-01-25,OPP-202501-ACC-1196-0,ACC-1196,ME,proposal,12575.29,0.532,2025-02-22,medium
2025-01-25,OPP-202501-ACC-1196-1,ACC-1196,ME,commit,13515.95,0.812,2025-03-13,low
2025-01-25,OPP-202501-ACC-1196-2,ACC-1196,ME,solution-fit,20407.62,0.415,2025-03-17,medium
2025-01-25,OPP-202501-ACC-1197-0,ACC-1197,AF,proposal,7188.15,0.681,2025-02-21,low
2025-01-25,OPP-202501-ACC-1197-1,ACC-1197,AF,discover,9527.8,0.238,2025-04-09,high
2025-01-25,OPP-202501-ACC-1197-2,ACC-1197,AF,commit,11999.42,0.808,2025-04-26,low
2025-01-25,OPP-202501-ACC-1198-0,ACC-1198,NA,solution-fit,34843.72,0.452,2025-03-28,medium
2025-01-25,OPP-202501-ACC-1198-1,ACC-1198,NA,solution-fit,22240.65,0.334,2025-02-11,high
2025-01-25,OPP-202501-ACC-1198-2,ACC-1198,NA,proposal,45690.71,0.682,2025-04-06,low
2025-01-25,OPP-202501-ACC-1198-3,ACC-1198,NA,solution-fit,21795.48,0.45,2025-03-11,medium
2025-01-25,OPP-202501-ACC-1199-0,ACC-1199,EU,solution-fit,13046.53,0.388,2025-03-12,medium
2025-01-25,OPP-202501-ACC-1199-1,ACC-1199,EU,solution-fit,13140.05,0.487,2025-04-09,medium
2025-01-25,OPP-202501-ACC-1199-2,ACC-1199,EU,proposal,14674.71,0.57,2025-05-23,medium
2025-01-25,OPP-202501-ACC-1200-0,ACC-1200,AP,proposal,13985.2,0.725,2025-04-14,low
2025-01-25,OPP-202501-ACC-1200-1,ACC-1200,AP,solution-fit,9335.43,0.336,2025-04-26,high
2025-01-25,OPP-202501-ACC-1200-2,ACC-1200,AP,proposal,12127.41,0.744,2025-02-24,low
2025-01-25,OPP-202501-ACC-1201-0,ACC-1201,LA,proposal,29033.13,0.5,2025-05-14,high
2025-01-25,OPP-202501-ACC-1201-1,ACC-1201,LA,solution-fit,101612.21,0.423,2025-03-18,high
2025-01-25,OPP-202501-ACC-1201-2,ACC-1201,LA,solution-fit,79958.79,0.402,2025-02-07,medium
2025-01-25,OPP-202501-ACC-1201-3,ACC-1201,LA,solution-fit,75919.28,0.37,2025-03-13,medium
2025-01-25,OPP-202501-ACC-1202-0,ACC-1202,ME,proposal,8323.42,0.526,2025-03-16,medium
2025-01-25,OPP-202501-ACC-1202-1,ACC-1202,ME,solution-fit,28005.28,0.347,2025-03-16,high
2025-01-25,OPP-202501-ACC-1202-2,ACC-1202,ME,proposal,23333.59,0.531,2025-05-23,medium
2025-01-25,OPP-202501-ACC-1203-0,ACC-1203,AF,proposal,8408.53,0.567,2025-02-07,medium
2025-01-25,OPP-202501-ACC-1203-1,ACC-1203,AF,proposal,8447.78,0.551,2025-02-19,medium
2025-01-25,OPP-202501-ACC-1203-2,ACC-1203,AF,proposal,4539.75,0.696,2025-05-25,low
2025-01-25,OPP-202501-ACC-1204-0,ACC-1204,NA,proposal,40360.72,0.524,2025-05-08,medium
2025-01-25,OPP-202501-ACC-1204-1,ACC-1204,NA,solution-fit,36345.8,0.32,2025-02-11,high
2025-01-25,OPP-202501-ACC-1204-2,ACC-1204,NA,commit,62990.08,0.766,2025-05-06,low
2025-01-25,OPP-202501-ACC-1204-3,ACC-1204,NA,solution-fit,45380.91,0.353,2025-02-19,medium
2025-01-25,OPP-202501-ACC-1205-0,ACC-1205,EU,commit,28439.99,0.794,2025-04-26,low
2025-01-25,OPP-202501-ACC-1205-1,ACC-1205,EU,solution-fit,56123.95,0.47,2025-02-14,high
2025-01-25,OPP-202501-ACC-1205-2,ACC-1205,EU,proposal,40530.25,0.727,2025-04-06,low
2025-01-25,OPP-202501-ACC-1206-0,ACC-1206,AP,solution-fit,6866.24,0.478,2025-02-18,medium
2025-01-25,OPP-202501-ACC-1206-1,ACC-1206,AP,solution-fit,7226.56,0.316,2025-02-24,high
2025-01-25,OPP-202501-ACC-1206-2,ACC-1206,AP,proposal,14885.91,0.62,2025-05-07,low
2025-01-25,OPP-202501-ACC-1207-0,ACC-1207,LA,proposal,71277.39,0.589,2025-05-20,low
2025-01-25,OPP-202501-ACC-1207-1,ACC-1207,LA,solution-fit,98744.52,0.487,2025-05-03,high
2025-01-25,OPP-202501-ACC-1207-2,ACC-1207,LA,proposal,94444.74,0.621,2025-03-31,low
2025-01-25,OPP-202501-ACC-1207-3,ACC-1207,LA,solution-fit,45042.38,0.482,2025-04-28,medium
2025-01-25,OPP-202501-ACC-1208-0,ACC-1208,ME,commit,11676.32,0.765,2025-03-06,low
2025-01-25,OPP-202501-ACC-1208-1,ACC-1208,ME,proposal,10960.74,0.517,2025-03-24,medium
2025-01-25,OPP-202501-ACC-1208-2,ACC-1208,ME,proposal,7627.05,0.669,2025-05-03,high
2025-01-25,OPP-202501-ACC-1209-0,ACC-1209,AF,solution-fit,13135.92,0.44,2025-04-25,high
2025-01-25,OPP-202501-ACC-1209-1,ACC-1209,AF,proposal,12154.3,0.569,2025-03-20,medium
2025-01-25,OPP-202501-ACC-1209-2,ACC-1209,AF,proposal,12236.5,0.57,2025-05-01,medium
2025-01-25,OPP-202501-ACC-1210-0,ACC-1210,NA,commit,81640.26,0.77,2025-02-24,low
2025-01-25,OPP-202501-ACC-1210-1,ACC-1210,NA,solution-fit,101225.29,0.289,2025-04-22,high
2025-01-25,OPP-202501-ACC-1210-2,ACC-1210,NA,commit,108424.4,0.779,2025-02-22,low
2025-01-25,OPP-202501-ACC-1210-3,ACC-1210,NA,proposal,50393.72,0.59,2025-04-22,high
2025-01-25,OPP-202501-ACC-1211-0,ACC-1211,EU,solution-fit,13999.86,0.429,2025-04-26,medium
2025-01-25,OPP-202501-ACC-1211-1,ACC-1211,EU,proposal,22884.28,0.6,2025-02-10,low
2025-01-25,OPP-202501-ACC-1211-2,ACC-1211,EU,proposal,23841.47,0.563,2025-03-21,high
2025-01-25,OPP-202501-ACC-1212-0,ACC-1212,AP,solution-fit,4698.55,0.323,2025-04-16,high
2025-01-25,OPP-202501-ACC-1212-1,ACC-1212,AP,solution-fit,5416.49,0.428,2025-04-16,medium
2025-01-25,OPP-202501-ACC-1212-2,ACC-1212,AP,solution-fit,12933.82,0.337,2025-03-07,high
2025-01-25,OPP-202501-ACC-1213-0,ACC-1213,LA,commit,92946.8,0.793,2025-04-07,low
2025-01-25,OPP-202501-ACC-1213-1,ACC-1213,LA,solution-fit,139996.61,0.277,2025-02-28,high
2025-01-25,OPP-202501-ACC-1213-2,ACC-1213,LA,solution-fit,137066.08,0.47,2025-05-21,medium
2025-01-25,OPP-202501-ACC-1213-3,ACC-1213,LA,proposal,58037.08,0.575,2025-02-09,medium
2025-01-25,OPP-202501-ACC-1214-0,ACC-1214,ME,proposal,32695.65,0.576,2025-03-04,medium
2025-01-25,OPP-202501-ACC-1214-1,ACC-1214,ME,solution-fit,27873.91,0.462,2025-04-08,medium
2025-01-25,OPP-202501-ACC-1214-2,ACC-1214,ME,proposal,9402.57,0.624,2025-03-15,low
2025-01-25,OPP-202501-ACC-1215-0,ACC-1215,AF,solution-fit,16475.25,0.273,2025-05-16,high
2025-01-25,OPP-202501-ACC-1215-1,ACC-1215,AF,solution-fit,11224.85,0.305,2025-04-08,high
2025-01-25,OPP-202501-ACC-1215-2,ACC-1215,AF,proposal,10444.5,0.661,2025-04-03,low
2025-01-25,OPP-202501-ACC-1216-0,ACC-1216,NA,solution-fit,11657.8,0.372,2025-04-29,medium
2025-01-25,OPP-202501-ACC-1216-1,ACC-1216,NA,proposal,36142.9,0.588,2025-03-06,high
2025-01-25,OPP-202501-ACC-1216-2,ACC-1216,NA,discover,15902.62,0.23,2025-02-19,high
2025-01-25,OPP-202501-ACC-1216-3,ACC-1216,NA,commit,12314.32,0.788,2025-04-26,low
2025-01-25,OPP-202501-ACC-1217-0,ACC-1217,EU,solution-fit,11297.31,0.329,2025-03-23,high
2025-01-25,OPP-202501-ACC-1217-1,ACC-1217,EU,commit,18396.51,0.813,2025-04-08,low
2025-01-25,OPP-202501-ACC-1217-2,ACC-1217,EU,proposal,6507.88,0.664,2025-05-19,low
2025-01-25,OPP-202501-ACC-1218-0,ACC-1218,AP,solution-fit,8690.48,0.32,2025-04-28,high
2025-01-25,OPP-202501-ACC-1218-1,ACC-1218,AP,proposal,7417.17,0.748,2025-04-26,low
2025-01-25,OPP-202501-ACC-1218-2,ACC-1218,AP,proposal,9155.6,0.689,2025-03-21,low
2025-01-25,OPP-202501-ACC-1219-0,ACC-1219,LA,solution-fit,64040.88,0.277,2025-04-19,high
2025-01-25,OPP-202501-ACC-1219-1,ACC-1219,LA,commit,68115.25,0.796,2025-03-05,low
2025-01-25,OPP-202501-ACC-1219-2,ACC-1219,LA,discover,80072.45,0.23,2025-03-05,high
2025-01-25,OPP-202501-ACC-1219-3,ACC-1219,LA,solution-fit,30796.7,0.278,2025-03-20,high
2025-01-25,OPP-202501-ACC-1220-0,ACC-1220,ME,solution-fit,27029.32,0.387,2025-04-14,medium
2025-01-25,OPP-202501-ACC-1220-1,ACC-1220,ME,solution-fit,22566.17,0.29,2025-03-15,high
2025-01-25,OPP-202501-ACC-1220-2,ACC-1220,ME,solution-fit,32923.6,0.299,2025-05-02,high
2025-01-25,OPP-202501-ACC-1221-0,ACC-1221,AF,solution-fit,7414.17,0.298,2025-02-23,high
2025-01-25,OPP-202501-ACC-1221-1,ACC-1221,AF,proposal,17997.97,0.737,2025-03-16,high
2025-01-25,OPP-202501-ACC-1221-2,ACC-1221,AF,solution-fit,6643.41,0.339,2025-05-19,high
2025-01-25,OPP-202501-ACC-1222-0,ACC-1222,NA,proposal,85194.48,0.674,2025-03-11,high
2025-01-25,OPP-202501-ACC-1222-1,ACC-1222,NA,solution-fit,135078.77,0.36,2025-05-07,medium
2025-01-25,OPP-202501-ACC-1222-2,ACC-1222,NA,proposal,53700.96,0.678,2025-04-11,low
2025-01-25,OPP-202501-ACC-1222-3,ACC-1222,NA,proposal,111086.16,0.51,2025-05-14,medium
2025-01-25,OPP-202501-ACC-1223-0,ACC-1223,EU,solution-fit,13183.45,0.354,2025-04-11,medium
2025-01-25,OPP-202501-ACC-1223-1,ACC-1223,EU,solution-fit,28366.95,0.466,2025-04-11,medium
2025-01-25,OPP-202501-ACC-1223-2,ACC-1223,EU,proposal,18294.15,0.704,2025-05-23,high
2025-01-25,OPP-202501-ACC-1224-0,ACC-1224,AP,proposal,9451.49,0.746,2025-04-21,low
2025-01-25,OPP-202501-ACC-1224-1,ACC-1224,AP,proposal,12093.1,0.528,2025-02-19,high
2025-01-25,OPP-202501-ACC-1224-2,ACC-1224,AP,solution-fit,5537.39,0.494,2025-03-12,medium
2025-01-25,OPP-202501-ACC-1225-0,ACC-1225,LA,proposal,74400.71,0.559,2025-04-15,high
2025-01-25,OPP-202501-ACC-1225-1,ACC-1225,LA,proposal,55582.2,0.589,2025-03-19,low
2025-01-25,OPP-202501-ACC-1225-2,ACC-1225,LA,solution-fit,125339.66,0.349,2025-03-19,high
