usage_date,account_id,active_users,weekly_sessions,support_tickets,satisfaction_score
2025-03-01,ACC-1048,558,6138,21,76.53
2025-03-01,ACC-1049,161,644,6,79.95
2025-03-01,ACC-1050,85,935,2,87.23
2025-03-01,ACC-1051,421,4631,6,80.7
2025-03-01,ACC-1052,147,1029,2,94.67
2025-03-01,ACC-1053,48,528,1,93.03
2025-03-01,ACC-1054,459,3672,6,95.17
2025-03-01,ACC-1055,158,948,5,91.36
2025-03-01,ACC-1056,71,568,0,73.81
2025-03-01,ACC-1057,630,5670,29,72.1
2025-03-01,ACC-1058,162,1134,7,74.66
2025-03-01,ACC-1059,51,612,1,95.01
2025-03-01,ACC-1060,420,3360,9,85.13
2025-03-01,ACC-1061,194,1746,4,75.5
2025-03-01,ACC-1062,75,300,2,77.6
2025-03-01,ACC-1063,549,4392,20,77.72
2025-03-01,ACC-1064,181,1267,2,82.64
2025-03-01,ACC-1065,52,208,1,91.73
2025-03-01,ACC-1066,389,3112,10,75.58
2025-03-01,ACC-1067,135,945,3,80.27
2025-03-01,ACC-1068,64,448,2,93.65
2025-03-01,ACC-1069,581,6972,9,82.45
2025-03-01,ACC-1070,144,1152,5,89.59
2025-03-01,ACC-1071,48,480,0,80.95
2025-03-01,ACC-1072,577,6347,16,73.52
2025-03-01,ACC-1073,210,1260,8,80.25
2025-03-01,ACC-1074,65,455,2,94.05
2025-03-01,ACC-1075,479,2395,6,85.61
2025-03-01,ACC-1076,224,1568,7,73.68
2025-03-01,ACC-1077,50,300,1,89.35
2025-03-01,ACC-1078,580,5800,11,89.67
2025-03-01,ACC-1079,217,2387,9,75.65
2025-03-01,ACC-1080,47,423,1,85.34
2025-03-01,ACC-1081,585,5265,24,84.53
2025-03-01,ACC-1082,159,1272,6,80.46
2025-03-01,ACC-1083,83,498,3,84.28
2025-03-01,ACC-1084,560,6160,25,81.53
2025-03-01,ACC-1085,155,1860,5,74.03
2025-03-01,ACC-1086,87,1044,3,73.58
2025-03-01,ACC-1087,417,3336,10,83.54
2025-03-01,ACC-1088,206,1030,2,91.81
2025-03-01,ACC-1089,58,696,2,83.87
2025-03-01,ACC-1090,551,4408,16,85.21
2025-03-01,ACC-1091,179,895,5,74.0
2025-03-01,ACC-1092,52,572,1,88.27
2025-03-01,ACC-1093,679,8148,15,86.13
2025-03-01,ACC-1094,145,1160,6,71.68
2025-03-01,ACC-1095,68,544,1,76.49
2025-03-01,ACC-1096,477,2385,16,78.05
2025-03-01,ACC-1097,155,1705,4,93.86
2025-03-01,ACC-1098,87,957,4,90.87
2025-03-01,ACC-1099,409,2454,12,73.95
2025-03-01,ACC-1100,180,1260,2,81.93
2025-03-01,ACC-1101,69,759,3,85.34
2025-03-01,ACC-1102,419,2095,18,90.29
2025-03-01,ACC-1103,223,2230,7,72.14
2025-03-01,ACC-1104,52,624,1,84.53
2025-03-01,ACC-1105,528,4752,14,74.6
2025-03-01,ACC-1106,219,2628,5,78.32
2025-03-01,ACC-1107,64,704,1,80.15
2025-03-01,ACC-1108,666,3996,31,86.48
2025-03-01,ACC-1109,155,620,6,91.35
2025-03-01,ACC-1110,77,924,3,86.34
2025-03-01,ACC-1111,686,7546,21,69.58
2025-03-01,ACC-1112,135,1080,2,78.37
2025-03-01,ACC-1113,51,561,1,94.84
2025-03-01,ACC-1114,650,5200,27,81.27
2025-03-01,ACC-1115,239,2151,9,92.02
2025-03-01,ACC-1116,64,256,1,83.23
2025-03-01,ACC-1117,606,4242,28,75.1
2025-03-01,ACC-1118,135,1350,1,73.04
2025-03-01,ACC-1119,73,584,2,89.75
2025-03-01,ACC-1120,420,4620,17,88.75
2025-03-01,ACC-1121,233,1165,3,92.09
2025-03-01,ACC-1122,59,590,2,84.84
2025-03-01,ACC-1123,573,6303,6,87.41
2025-03-01,ACC-1124,225,2250,6,85.91
2025-03-01,ACC-1125,86,688,2,81.9
2025-03-01,ACC-1126,541,3246,11,72.32
2025-03-01,ACC-1127,231,2772,10,77.21
2025-03-01,ACC-1128,61,488,0,72.02
2025-03-01,ACC-1129,544,5984,24,85.23
2025-03-01,ACC-1130,174,2088,8,87.17
2025-03-01,ACC-1131,50,600,2,88.74
2025-03-01,ACC-1132,462,3696,22,78.96
2025-03-01,ACC-1133,237,1185,5,85.26
2025-03-01,ACC-1134,78,780,1,80.18
2025-03-01,ACC-1135,571,2855,26,88.03
2025-03-01,ACC-1136,199,1990,4,84.02
2025-03-01,ACC-1137,88,968,1,75.96
2025-03-01,ACC-1138,406,4466,10,78.05
2025-03-01,ACC-1139,216,1512,3,79.26
2025-03-01,ACC-1140,68,544,1,76.66
2025-03-01,ACC-1141,614,4912,7,91.62
2025-03-01,ACC-1142,197,985,7,86.34
2025-03-01,ACC-1143,60,540,1,94.7
2025-03-01,ACC-1144,517,6204,11,72.95
2025-03-01,ACC-1145,130,1300,5,88.46
2025-03-01,ACC-1146,77,924,2,89.56
2025-03-01,ACC-1147,582,2910,28,68.94
2025-03-01,ACC-1148,198,1188,3,92.44
2025-03-01,ACC-1149,70,630,3,88.66
2025-03-01,ACC-1150,690,7590,17,78.09
2025-03-01,ACC-1151,174,1392,5,92.87
2025-03-01,ACC-1152,48,288,1,78.76
2025-03-01,ACC-1153,552,2208,25,78.28
2025-03-01,ACC-1154,181,1448,4,76.97
2025-03-01,ACC-1155,77,924,2,83.15
2025-03-01,ACC-1156,682,4092,9,88.71
2025-03-01,ACC-1157,235,1410,10,76.96
2025-03-01,ACC-1158,60,420,1,76.87
2025-03-01,ACC-1159,640,5120,25,79.28
2025-03-01,ACC-1160,186,1116,2,82.78
2025-03-01,ACC-1161,63,252,1,79.84
2025-03-01,ACC-1162,387,3483,15,78.26
2025-03-01,ACC-1163,157,1256,5,82.24
2025-03-01,ACC-1164,67,603,2,73.95
2025-03-01,ACC-1165,724,2896,15,78.06
2025-03-01,ACC-1166,151,755,2,92.6
2025-03-01,ACC-1167,80,720,0,73.02
2025-03-01,ACC-1168,669,4014,28,77.93
2025-03-01,ACC-1169,196,1372,2,75.89
2025-03-01,ACC-1170,81,972,2,77.39
2025-03-01,ACC-1171,690,5520,30,84.16
2025-03-01,ACC-1172,220,1320,4,93.39
2025-03-01,ACC-1173,83,664,1,72.89
2025-03-01,ACC-1174,556,6672,16,70.42
2025-03-01,ACC-1175,139,1251,3,93.25
2025-03-01,ACC-1176,84,672,1,95.33
2025-03-01,ACC-1177,580,3480,7,82.3
2025-03-01,ACC-1178,203,1015,3,94.4
2025-03-01,ACC-1179,65,650,1,72.15
2025-03-01,ACC-1180,630,7560,13,81.26
2025-03-01,ACC-1181,151,1812,4,86.35
2025-03-01,ACC-1182,50,250,2,79.47
2025-03-01,ACC-1183,541,3246,14,86.73
2025-03-01,ACC-1184,136,1496,4,75.24
2025-03-01,ACC-1185,66,528,1,88.8
2025-03-01,ACC-1186,587,2348,13,76.48
2025-03-01,ACC-1187,138,1242,2,74.0
2025-03-01,ACC-1188,66,462,1,87.46
2025-03-01,ACC-1189,451,4961,17,80.97
2025-03-01,ACC-1190,217,2604,3,78.36
2025-03-01,ACC-1191,61,488,2,78.17
2025-03-01,ACC-1192,429,2574,5,94.55
2025-03-01,ACC-1193,183,1647,7,86.1
2025-03-01,ACC-1194,73,511,0,82.35
2025-03-01,ACC-1195,623,4984,28,91.78
2025-03-01,ACC-1196,184,1840,5,94.53
2025-03-01,ACC-1197,84,840,1,86.23
2025-03-01,ACC-1198,517,6204,13,70.44
2025-03-01,ACC-1199,184,736,5,77.91
2025-03-01,ACC-1200,58,522,1,76.04
2025-03-01,ACC-1201,481,2405,14,88.93
2025-03-01,ACC-1202,132,1056,3,89.46
2025-03-01,ACC-1203,54,486,2,77.21
2025-03-01,ACC-1204,569,5121,27,83.48
2025-03-01,ACC-1205,175,1050,3,82.32
2025-03-01,ACC-1206,60,660,0,74.35
2025-03-01,ACC-1207,392,4704,5,88.42
2025-03-01,ACC-1208,184,920,4,77.43
2025-03-01,ACC-1209,64,320,0,81.56
2025-03-01,ACC-1210,586,2930,8,94.23
2025-03-01,ACC-1211,233,2563,5,84.94
2025-03-01,ACC-1212,59,590,1,76.93
2025-03-01,ACC-1213,501,4008,23,90.65
2025-03-01,ACC-1214,244,2196,4,75.89
2025-03-01,ACC-1215,65,585,3,73.64
2025-03-01,ACC-1216,662,2648,14,77.72
2025-03-01,ACC-1217,215,1290,6,84.12
2025-03-01,ACC-1218,83,415,1,90.4
2025-03-01,ACC-1219,569,2276,18,83.29
2025-03-01,ACC-1220,159,1431,5,89.14
2025-03-01,ACC-1221,60,240,2,92.4
2025-03-01,ACC-1222,579,5211,9,71.27
2025-03-01,ACC-1223,209,836,2,83.25
2025-03-01,ACC-1224,83,830,2,85.22
2025-03-01,ACC-1225,604,6040,14,91.97
2025-03-01,ACC-1226,199,1194,5,73.12
2025-03-01,ACC-1227,73,292,2,92.48
2025-03-01,ACC-1228,432,3888,5,95.29
2025-03-01,ACC-1229,146,1460,2,91.85
2025-03-01,ACC-1230,47,423,0,77.93
2025-03-01,ACC-1231,558,5022,14,89.79
2025-03-01,ACC-1232,183,2196,2,89.3
2025-03-01,ACC-1233,81,324,2,79.91
2025-03-01,ACC-1234,620,6820,14,80.01
2025-03-01,ACC-1235,130,1170,4,74.3
2025-03-01,ACC-1236,68,748,2,92.19
2025-03-01,ACC-1237,417,2502,12,86.94
2025-03-01,ACC-1238,233,2563,6,91.56
2025-03-01,ACC-1239,59,236,0,81.01
2025-03-08,ACC-1000,649,6490,17,72.31
2025-03-08,ACC-1001,236,944,2,78.07
2025-03-08,ACC-1002,49,441,1,73.43
2025-03-08,ACC-1003,443,1772,8,74.23
2025-03-08,ACC-1004,177,2124,6,75.72
2025-03-08,ACC-1005,77,308,1,87.28
2025-03-08,ACC-1006,487,4383,14,73.31
2025-03-08,ACC-1007,171,1026,2,91.48
2025-03-08,ACC-1008,60,420,1,83.7
2025-03-08,ACC-1009,628,5652,20,91.65
2025-03-08,ACC-1010,162,972,5,94.78
2025-03-08,ACC-1011,53,265,1,76.38
2025-03-08,ACC-1012,449,4490,8,84.94
2025-03-08,ACC-1013,156,1092,2,92.77
2025-03-08,ACC-1014,84,840,3,85.74
2025-03-08,ACC-1015,668,2672,9,87.27
2025-03-08,ACC-1016,222,2442,7,85.58
2025-03-08,ACC-1017,85,425,1,87.1
2025-03-08,ACC-1018,535,2675,5,93.01
2025-03-08,ACC-1019,200,1200,6,87.78
2025-03-08,ACC-1020,72,648,3,94.27
2025-03-08,ACC-1021,396,2772,13,91.35
2025-03-08,ACC-1022,188,2068,6,90.2
2025-03-08,ACC-1023,72,864,3,73.46
2025-03-08,ACC-1024,435,1740,19,84.24
2025-03-08,ACC-1025,194,1940,3,72.28
2025-03-08,ACC-1026,64,704,1,74.9
2025-03-08,ACC-1027,566,3396,6,72.75
2025-03-08,ACC-1028,154,1078,6,85.22
2025-03-08,ACC-1029,56,280,0,85.0
2025-03-08,ACC-1030,689,2756,20,80.13
2025-03-08,ACC-1031,186,1860,4,88.56
2025-03-08,ACC-1032,60,540,2,86.06
2025-03-08,ACC-1033,660,3960,9,81.22
2025-03-08,ACC-1034,224,1568,3,89.45
2025-03-08,ACC-1035,58,696,2,82.79
2025-03-08,ACC-1036,437,5244,21,79.36
2025-03-08,ACC-1037,130,520,1,94.25
2025-03-08,ACC-1038,51,408,0,88.59
2025-03-08,ACC-1039,695,4865,15,79.66
2025-03-08,ACC-1040,240,1920,2,72.49
2025-03-08,ACC-1041,59,649,1,85.85
2025-03-08,ACC-1042,441,4410,16,84.26
2025-03-08,ACC-1043,139,1668,2,91.07
2025-03-08,ACC-1044,48,384,2,86.0
2025-03-08,ACC-1045,462,5082,12,91.91
2025-03-08,ACC-1046,172,688,3,75.74
2025-03-08,ACC-1047,63,756,2,85.27
2025-03-08,ACC-1048,453,4530,4,87.53
2025-03-08,ACC-1049,239,1673,4,87.11
2025-03-08,ACC-1050,47,188,0,86.42
2025-03-08,ACC-1051,626,2504,13,82.89
2025-03-08,ACC-1052,148,1776,1,82.14
2025-03-08,ACC-1053,73,876,2,79.96
2025-03-08,ACC-1054,431,3879,16,87.21
2025-03-08,ACC-1055,142,1562,5,84.89
2025-03-08,ACC-1056,72,432,2,86.38
2025-03-08,ACC-1057,501,4008,14,82.68
2025-03-08,ACC-1058,226,1808,6,85.25
2025-03-08,ACC-1059,49,343,0,89.43
2025-03-08,ACC-1060,699,3495,20,73.32
2025-03-08,ACC-1061,151,1208,4,89.25
2025-03-08,ACC-1062,77,385,2,77.06
2025-03-08,ACC-1063,489,4890,12,91.03
2025-03-08,ACC-1064,237,1896,6,94.6
2025-03-08,ACC-1065,86,516,3,90.23
2025-03-08,ACC-1066,458,4122,9,71.28
2025-03-08,ACC-1067,142,1562,2,95.35
2025-03-08,ACC-1068,84,336,3,76.56
2025-03-08,ACC-1069,721,2884,17,90.26
2025-03-08,ACC-1070,140,1260,1,87.98
2025-03-08,ACC-1071,59,531,2,82.31
2025-03-08,ACC-1072,555,6105,21,79.43
2025-03-08,ACC-1073,247,2717,6,80.15
2025-03-08,ACC-1074,53,583,2,86.7
2025-03-08,ACC-1075,549,6039,9,86.36
2025-03-08,ACC-1076,173,2076,5,82.52
2025-03-08,ACC-1077,86,430,3,77.01
2025-03-08,ACC-1078,589,6479,11,72.91
2025-03-08,ACC-1079,219,1314,7,83.44
2025-03-08,ACC-1080,62,248,1,93.05
2025-03-08,ACC-1081,730,5110,19,75.88
2025-03-08,ACC-1082,236,1888,2,85.5
2025-03-08,ACC-1083,81,729,0,93.89
2025-03-08,ACC-1084,469,2814,15,86.57
2025-03-08,ACC-1085,226,1808,5,74.75
2025-03-08,ACC-1086,77,770,2,75.41
2025-03-08,ACC-1087,408,4080,18,84.57
2025-03-08,ACC-1088,142,1704,6,87.37
2025-03-08,ACC-1089,83,581,3,94.55
2025-03-08,ACC-1090,711,6399,27,76.21
2025-03-08,ACC-1091,163,1630,3,77.52
2025-03-08,ACC-1092,83,913,2,89.1
2025-03-08,ACC-1093,722,4332,25,90.23
2025-03-08,ACC-1094,195,2340,5,74.81
2025-03-08,ACC-1095,73,511,0,89.74
2025-03-08,ACC-1096,678,8136,13,81.61
2025-03-08,ACC-1097,140,1680,5,72.31
2025-03-08,ACC-1098,69,552,2,91.57
2025-03-08,ACC-1099,449,2694,6,91.3
2025-03-08,ACC-1100,131,917,2,84.14
2025-03-08,ACC-1101,52,572,1,83.21
2025-03-08,ACC-1102,669,2676,20,76.23
2025-03-08,ACC-1103,196,1764,5,87.36
2025-03-08,ACC-1104,84,672,2,85.29
2025-03-08,ACC-1105,540,5940,22,80.96
2025-03-08,ACC-1106,176,2112,7,82.89
2025-03-08,ACC-1107,49,245,2,78.2
2025-03-08,ACC-1108,724,2896,21,88.57
2025-03-08,ACC-1109,130,910,1,86.24
2025-03-08,ACC-1110,64,384,1,94.88
2025-03-08,ACC-1111,536,5360,22,86.85
2025-03-08,ACC-1112,190,2090,5,94.51
2025-03-08,ACC-1113,84,588,3,71.94
2025-03-08,ACC-1114,575,6325,21,86.27
2025-03-08,ACC-1115,189,1701,7,85.12
2025-03-08,ACC-1116,84,588,1,77.04
2025-03-08,ACC-1117,670,4690,14,80.1
2025-03-08,ACC-1118,207,2277,8,90.94
2025-03-08,ACC-1119,53,636,0,79.51
2025-03-08,ACC-1120,502,2510,6,71.4
2025-03-08,ACC-1121,212,1060,7,82.26
2025-03-08,ACC-1122,54,540,2,72.2
2025-03-08,ACC-1123,716,4296,22,87.88
2025-03-08,ACC-1124,245,1470,10,94.48
2025-03-08,ACC-1125,49,539,2,85.93
2025-03-08,ACC-1126,620,4340,19,76.76
2025-03-08,ACC-1127,165,1815,7,88.39
2025-03-08,ACC-1128,77,462,2,78.68
2025-03-08,ACC-1129,446,5352,19,72.78
2025-03-08,ACC-1130,219,1095,7,95.09
2025-03-08,ACC-1131,80,560,3,87.67
2025-03-08,ACC-1132,539,3773,17,85.22
2025-03-08,ACC-1133,223,1115,10,73.17
2025-03-08,ACC-1134,71,639,2,88.08
2025-03-08,ACC-1135,575,4600,16,83.27
2025-03-08,ACC-1136,210,1050,8,93.06
2025-03-08,ACC-1137,65,260,2,90.56
2025-03-08,ACC-1138,391,2737,9,85.73
2025-03-08,ACC-1139,216,1512,10,74.91
2025-03-08,ACC-1140,52,468,1,94.14
2025-03-08,ACC-1141,548,4932,26,90.71
2025-03-08,ACC-1142,206,1442,2,93.68
2025-03-08,ACC-1143,82,902,3,89.33
2025-03-08,ACC-1144,616,4312,27,78.24
2025-03-08,ACC-1145,231,2772,2,83.82
2025-03-08,ACC-1146,56,616,0,87.96
2025-03-08,ACC-1147,417,4587,5,76.96
2025-03-08,ACC-1148,176,1408,6,80.32
2025-03-08,ACC-1149,50,300,1,72.16
2025-03-08,ACC-1150,654,5232,32,81.2
2025-03-08,ACC-1151,201,1005,9,84.47
2025-03-08,ACC-1152,72,432,1,77.14
2025-03-08,ACC-1153,441,4851,21,92.32
2025-03-08,ACC-1154,230,1150,10,84.89
2025-03-08,ACC-1155,84,840,3,72.39
2025-03-08,ACC-1156,583,2915,6,89.21
2025-03-08,ACC-1157,178,1602,8,77.25
2025-03-08,ACC-1158,86,774,2,82.68
2025-03-08,ACC-1159,564,6768,9,75.78
2025-03-08,ACC-1160,146,1314,3,86.84
2025-03-08,ACC-1161,49,392,1,85.39
2025-03-08,ACC-1162,436,4796,13,92.83
2025-03-08,ACC-1163,183,1464,5,87.49
2025-03-08,ACC-1164,81,405,2,82.24
2025-03-08,ACC-1165,532,2128,7,71.67
2025-03-08,ACC-1166,130,1170,2,76.31
2025-03-08,ACC-1167,64,640,1,95.46
2025-03-08,ACC-1168,547,4923,8,86.44
2025-03-08,ACC-1169,245,2695,4,85.93
2025-03-08,ACC-1170,55,495,1,83.04
2025-03-08,ACC-1171,428,3852,10,85.82
2025-03-08,ACC-1172,245,1470,7,83.43
2025-03-08,ACC-1173,64,768,1,79.11
2025-03-08,ACC-1174,512,2560,8,83.37
2025-03-08,ACC-1175,155,1085,3,82.15
2025-03-08,ACC-1176,73,803,2,87.01
2025-03-08,ACC-1177,558,5022,13,72.76
2025-03-08,ACC-1178,134,1072,4,78.08
2025-03-08,ACC-1179,68,748,0,92.24
2025-03-08,ACC-1180,717,5736,14,75.33
2025-03-08,ACC-1181,189,945,1,86.81
2025-03-08,ACC-1182,70,280,2,89.17
2025-03-08,ACC-1183,473,2365,7,90.65
2025-03-08,ACC-1184,151,1359,3,74.28
2025-03-08,ACC-1185,62,682,0,82.54
2025-03-08,ACC-1186,433,3031,5,86.0
2025-03-08,ACC-1187,208,832,6,72.7
2025-03-08,ACC-1188,56,448,2,78.06
2025-03-08,ACC-1189,646,6460,14,71.08
2025-03-08,ACC-1190,155,1240,3,74.56
2025-03-08,ACC-1191,88,528,1,92.46
2025-03-08,ACC-1192,522,5742,14,80.48
2025-03-08,ACC-1193,225,2475,6,90.85
2025-03-08,ACC-1194,66,792,3,84.84
2025-03-08,ACC-1195,600,3600,17,91.35
2025-03-08,ACC-1196,150,600,6,77.94
2025-03-08,ACC-1197,46,552,1,80.83
2025-03-08,ACC-1198,669,6021,26,87.68
2025-03-08,ACC-1199,214,1926,5,92.1
2025-03-08,ACC-1200,62,620,1,90.27
2025-03-08,ACC-1201,534,4806,11,71.73
2025-03-08,ACC-1202,192,960,2,94.85
2025-03-08,ACC-1203,75,525,2,93.43
2025-03-08,ACC-1204,571,4568,28,77.57
2025-03-08,ACC-1205,153,1377,3,90.15
2025-03-08,ACC-1206,62,558,0,82.9
2025-03-08,ACC-1207,517,5170,7,81.17
2025-03-08,ACC-1208,133,931,6,87.54
2025-03-08,ACC-1209,76,304,0,88.16
2025-03-08,ACC-1210,504,4032,16,71.34
2025-03-08,ACC-1211,222,2664,5,87.69
2025-03-08,ACC-1212,85,1020,3,72.02
2025-03-08,ACC-1213,642,3852,22,83.03
2025-03-08,ACC-1214,191,2101,4,79.9
2025-03-08,ACC-1215,88,968,3,88.18
2025-03-08,ACC-1216,587,2935,6,95.1
2025-03-08,ACC-1217,193,1930,2,86.8
2025-03-08,ACC-1218,86,774,1,95.0
2025-03-08,ACC-1219,679,5432,27,73.37
2025-03-08,ACC-1220,167,1503,3,80.69
2025-03-08,ACC-1221,60,480,0,92.93
2025-03-08,ACC-1222,433,4330,6,89.98
2025-03-08,ACC-1223,146,1314,5,76.3
2025-03-08,ACC-1224,46,460,2,93.3
2025-03-08,ACC-1225,538,3228,23,89.02
2025-03-08,ACC-1226,245,980,11,71.16
2025-03-08,ACC-1227,60,600,1,76.17
2025-03-08,ACC-1228,447,2235,8,88.86
2025-03-08,ACC-1229,207,2070,3,85.49
2025-03-08,ACC-1230,53,583,1,87.84
2025-03-08,ACC-1231,520,2600,15,86.68
2025-03-08,ACC-1232,217,1085,8,86.66
2025-03-08,ACC-1233,87,870,3,90.6
2025-03-08,ACC-1234,491,4419,10,81.19
2025-03-08,ACC-1235,178,2136,6,91.32
2025-03-08,ACC-1236,75,750,2,81.66
2025-03-08,ACC-1237,548,3836,22,88.88
2025-03-08,ACC-1238,165,825,7,74.46
2025-03-08,ACC-1239,61,671,1,80.68
2025-03-15,ACC-1000,520,5720,5,74.77
2025-03-15,ACC-1001,140,840,5,72.87
2025-03-15,ACC-1002,81,810,1,79.79
2025-03-15,ACC-1003,605,2420,24,91.84
2025-03-15,ACC-1004,226,904,3,95.47
2025-03-15,ACC-1005,76,684,0,90.58
2025-03-15,ACC-1006,575,6325,6,84.34
2025-03-15,ACC-1007,173,1384,5,90.55
2025-03-15,ACC-1008,84,756,3,81.1
2025-03-15,ACC-1009,534,3738,12,71.93
2025-03-15,ACC-1010,246,1476,11,88.73
2025-03-15,ACC-1011,87,348,3,79.35
2025-03-15,ACC-1012,423,2961,9,77.95
2025-03-15,ACC-1013,170,2040,2,76.87
2025-03-15,ACC-1014,48,576,0,89.55
2025-03-15,ACC-1015,385,4620,9,76.36
2025-03-15,ACC-1016,205,1845,6,81.36
2025-03-15,ACC-1017,65,520,2,76.47
2025-03-15,ACC-1018,439,4390,11,81.38
2025-03-15,ACC-1019,134,1608,5,83.41
2025-03-15,ACC-1020,65,650,2,84.1
2025-03-15,ACC-1021,420,3360,16,71.87
2025-03-15,ACC-1022,153,765,4,72.52
2025-03-15,ACC-1023,71,852,3,84.54
2025-03-15,ACC-1024,419,2933,18,85.89
2025-03-15,ACC-1025,237,2844,6,86.24
2025-03-15,ACC-1026,61,305,2,85.33
2025-03-15,ACC-1027,601,4207,25,86.19
2025-03-15,ACC-1028,233,2330,7,78.17
2025-03-15,ACC-1029,51,357,1,85.05
2025-03-15,ACC-1030,706,4236,33,88.63
2025-03-15,ACC-1031,174,1566,2,89.73
2025-03-15,ACC-1032,52,312,1,80.32
2025-03-15,ACC-1033,569,4552,7,79.43
2025-03-15,ACC-1034,175,1400,4,72.96
2025-03-15,ACC-1035,71,568,3,77.87
2025-03-15,ACC-1036,503,2012,22,79.77
2025-03-15,ACC-1037,245,2940,12,77.54
2025-03-15,ACC-1038,71,639,2,76.29
2025-03-15,ACC-1039,432,4320,12,81.17
2025-03-15,ACC-1040,137,1233,6,88.03
2025-03-15,ACC-1041,66,396,0,73.77
2025-03-15,ACC-1042,536,2144,14,89.7
2025-03-15,ACC-1043,211,1266,4,73.52
2025-03-15,ACC-1044,69,759,2,88.86
2025-03-15,ACC-1045,431,1724,14,77.43
2025-03-15,ACC-1046,220,880,2,73.4
2025-03-15,ACC-1047,49,343,0,78.37
2025-03-15,ACC-1048,591,3546,9,76.1
2025-03-15,ACC-1049,223,1784,4,72.46
2025-03-15,ACC-1050,59,472,0,80.67
2025-03-15,ACC-1051,656,2624,29,76.29
2025-03-15,ACC-1052,150,600,6,85.91
2025-03-15,ACC-1053,79,869,2,81.13
2025-03-15,ACC-1054,657,3942,20,89.91
2025-03-15,ACC-1055,163,1304,3,91.42
2025-03-15,ACC-1056,62,682,2,81.61
2025-03-15,ACC-1057,400,3200,8,94.86
2025-03-15,ACC-1058,221,1326,5,79.54
2025-03-15,ACC-1059,52,572,1,78.18
2025-03-15,ACC-1060,491,5892,23,72.78
2025-03-15,ACC-1061,237,2607,6,71.49
2025-03-15,ACC-1062,49,392,2,93.35
2025-03-15,ACC-1063,618,4326,23,78.27
2025-03-15,ACC-1064,192,960,9,74.26
2025-03-15,ACC-1065,82,328,1,77.01
2025-03-15,ACC-1066,435,5220,18,72.36
2025-03-15,ACC-1067,220,1100,4,79.76
2025-03-15,ACC-1068,86,774,2,92.56
2025-03-15,ACC-1069,465,1860,8,89.02
2025-03-15,ACC-1070,237,948,2,87.96
2025-03-15,ACC-1071,74,444,3,93.05
2025-03-15,ACC-1072,646,2584,19,80.92
2025-03-15,ACC-1073,211,1688,6,89.36
2025-03-15,ACC-1074,55,605,1,76.39
2025-03-15,ACC-1075,448,2688,11,76.38
2025-03-15,ACC-1076,133,1330,3,88.72
2025-03-15,ACC-1077,54,378,2,92.09
2025-03-15,ACC-1078,643,7073,23,74.8
2025-03-15,ACC-1079,191,2292,8,73.14
2025-03-15,ACC-1080,46,322,0,91.79
2025-03-15,ACC-1081,604,2416,6,74.69
2025-03-15,ACC-1082,142,710,3,79.64
2025-03-15,ACC-1083,69,276,1,82.96
2025-03-15,ACC-1084,649,3245,17,75.16
2025-03-15,ACC-1085,236,2832,5,89.9
2025-03-15,ACC-1086,60,300,1,81.27
2025-03-15,ACC-1087,442,3978,10,91.93
2025-03-15,ACC-1088,185,1295,3,80.93
2025-03-15,ACC-1089,81,891,0,95.55
2025-03-15,ACC-1090,551,4408,26,87.3
2025-03-15,ACC-1091,183,915,4,86.2
2025-03-15,ACC-1092,79,553,1,94.52
2025-03-15,ACC-1093,470,2350,8,72.53
2025-03-15,ACC-1094,211,2532,3,84.83
2025-03-15,ACC-1095,69,621,1,81.26
2025-03-15,ACC-1096,441,4410,8,75.89
2025-03-15,ACC-1097,172,1892,4,75.15
2025-03-15,ACC-1098,87,783,3,75.35
2025-03-15,ACC-1099,718,8616,12,88.65
2025-03-15,ACC-1100,181,1448,4,90.25
2025-03-15,ACC-1101,70,420,1,84.2
2025-03-15,ACC-1102,611,7332,16,73.38
2025-03-15,ACC-1103,208,1248,8,88.32
2025-03-15,ACC-1104,58,290,1,93.05
2025-03-15,ACC-1105,606,3030,23,83.6
2025-03-15,ACC-1106,237,2844,11,89.09
2025-03-15,ACC-1107,79,711,1,92.38
2025-03-15,ACC-1108,709,7090,27,78.68
2025-03-15,ACC-1109,154,1540,7,89.61
2025-03-15,ACC-1110,55,275,0,89.37
2025-03-15,ACC-1111,431,2586,12,77.9
2025-03-15,ACC-1112,218,1526,3,72.51
2025-03-15,ACC-1113,83,996,2,73.17
2025-03-15,ACC-1114,417,2919,4,91.99
2025-03-15,ACC-1115,179,895,7,92.54
2025-03-15,ACC-1116,72,864,3,72.32
2025-03-15,ACC-1117,647,5823,6,72.4
2025-03-15,ACC-1118,148,888,3,88.14
2025-03-15,ACC-1119,52,520,0,79.9
2025-03-15,ACC-1120,503,3018,13,71.72
2025-03-15,ACC-1121,205,2050,8,78.17
2025-03-15,ACC-1122,47,564,1,95.38
2025-03-15,ACC-1123,625,5625,18,88.12
2025-03-15,ACC-1124,246,2952,3,94.23
2025-03-15,ACC-1125,77,539,2,90.62
2025-03-15,ACC-1126,544,3808,6,80.34
2025-03-15,ACC-1127,237,2607,4,75.38
2025-03-15,ACC-1128,77,308,2,80.61
2025-03-15,ACC-1129,462,1848,13,76.15
2025-03-15,ACC-1130,187,1496,7,87.81
2025-03-15,ACC-1131,59,295,1,89.87
2025-03-15,ACC-1132,472,1888,18,93.4
2025-03-15,ACC-1133,240,1440,4,83.39
2025-03-15,ACC-1134,49,245,2,88.29
