booking_date,region_code,account_id,product_family,booking_amount_usd,target_amount_usd,discount_pct,channel
2024-11-12,AF,ACC-1215,security-analytics,1791.77,3500.78,0.135,digital
2024-11-12,EU,ACC-1217,automation-suite,2944.94,3264.28,0.13,digital
2024-11-12,AP,ACC-1218,security-analytics,974.04,1727.33,0.039,digital
2024-11-13,ME,ACC-1022,automation-suite,5437.23,7135.79,0.126,direct
2024-11-13,LA,ACC-1039,core-monitoring,3119.17,5850.45,0.071,digital
2024-11-13,EU,ACC-1055,automation-suite,5349.01,6059.59,0.038,partner
2024-11-13,EU,ACC-1055,automation-suite,5553.25,6059.59,0.12,digital
2024-11-13,ME,ACC-1070,automation-suite,2267.52,3068.54,0.12,partner
2024-11-13,AF,ACC-1071,security-analytics,830.52,1526.31,0.145,direct
2024-11-13,NA,ACC-1078,core-monitoring,6986.69,10332.2,0.048,direct
2024-11-13,ME,ACC-1082,automation-suite,2029.3,3053.6,0.061,digital
2024-11-13,LA,ACC-1099,core-monitoring,3392.63,6272.08,0.075,direct
2024-11-13,NA,ACC-1114,core-monitoring,5374.63,9675.98,0.19,partner
2024-11-13,ME,ACC-1130,automation-suite,1753.68,3299.43,0.061,direct
2024-11-13,NA,ACC-1150,core-monitoring,5256.78,9162.35,0.1,partner
2024-11-13,EU,ACC-1157,automation-suite,3905.02,6893.58,0.111,digital
2024-11-13,EU,ACC-1187,automation-suite,3991.86,4420.88,0.171,partner
2024-11-13,LA,ACC-1195,core-monitoring,4967.33,9577.23,0.102,partner
2024-11-13,NA,ACC-1228,core-monitoring,9512.31,15467.43,0.032,partner
2024-11-13,NA,ACC-1228,core-monitoring,9880.44,15467.43,0.056,partner
2024-11-13,AP,ACC-1236,security-analytics,1398.01,2252.88,0.125,partner
2024-11-14,AF,ACC-1005,security-analytics,810.91,1182.73,0.04,partner
2024-11-14,LA,ACC-1009,core-monitoring,7743.06,14010.38,0.08,direct
2024-11-14,LA,ACC-1027,core-monitoring,5420.07,6933.08,0.067,digital
2024-11-14,NA,ACC-1030,core-monitoring,12703.14,16532.03,0.049,partner
2024-11-14,ME,ACC-1040,automation-suite,3122.18,5972.19,0.113,digital
2024-11-14,NA,ACC-1054,core-monitoring,9794.33,12879.4,0.156,direct
2024-11-14,LA,ACC-1069,core-monitoring,6616.11,12182.53,0.034,digital
2024-11-14,EU,ACC-1085,automation-suite,2790.01,3243.19,0.139,digital
2024-11-14,EU,ACC-1115,automation-suite,3779.34,4825.01,0.071,partner
2024-11-14,NA,ACC-1120,core-monitoring,10106.62,13776.7,0.065,digital
2024-11-14,EU,ACC-1121,automation-suite,2060.06,2743.41,0.07,partner
2024-11-14,EU,ACC-1133,automation-suite,5832.77,7237.25,0.024,direct
2024-11-14,NA,ACC-1144,core-monitoring,5758.4,6278.4,0.16,digital
2024-11-14,NA,ACC-1150,core-monitoring,4855.02,9162.35,0.075,digital
2024-11-14,AF,ACC-1173,security-analytics,1904.9,2293.42,0.101,direct
2024-11-14,AF,ACC-1203,security-analytics,1445.22,2561.89,0.084,partner
2024-11-14,ME,ACC-1208,automation-suite,2411.03,3209.86,0.105,digital
2024-11-14,AP,ACC-1224,security-analytics,2252.61,2479.9,0.097,direct
2024-11-14,ME,ACC-1226,automation-suite,4656.41,8057.41,0.067,direct
2024-11-14,LA,ACC-1237,core-monitoring,5390.9,7389.33,0.072,digital
2024-11-15,ME,ACC-1016,automation-suite,7431.87,8366.12,0.034,direct
2024-11-15,AP,ACC-1020,security-analytics,1395.7,1826.95,0.106,direct
2024-11-15,ME,ACC-1034,automation-suite,5918.81,7089.77,0.131,partner
2024-11-15,ME,ACC-1034,automation-suite,6495.99,7089.77,0.171,digital
2024-11-15,AF,ACC-1035,security-analytics,3222.98,3764.97,0.177,direct
2024-11-15,LA,ACC-1039,core-monitoring,4701.13,5850.45,0.111,partner
2024-11-15,NA,ACC-1042,core-monitoring,5283.24,6559.8,0.153,digital
2024-11-15,NA,ACC-1042,core-monitoring,3971.87,6559.8,0.038,direct
2024-11-15,AF,ACC-1047,security-analytics,1165.61,1635.66,0.028,partner
2024-11-15,AF,ACC-1053,security-analytics,1373.83,2339.59,0.088,digital
2024-11-15,ME,ACC-1058,automation-suite,2345.88,3547.41,0.094,digital
2024-11-15,NA,ACC-1066,core-monitoring,7065.01,8342.58,0.034,direct
2024-11-15,EU,ACC-1067,automation-suite,3477.22,4456.49,0.14,digital
2024-11-15,LA,ACC-1093,core-monitoring,9437.68,16464.3,0.165,partner
2024-11-15,AF,ACC-1095,security-analytics,1909.21,2276.73,0.135,digital
2024-11-15,LA,ACC-1099,core-monitoring,3370.18,6272.08,0.155,partner
2024-11-15,NA,ACC-1102,core-monitoring,7803.08,9967.55,0.03,digital
2024-11-15,EU,ACC-1103,automation-suite,4422.07,5769.77,0.133,direct
2024-11-15,AF,ACC-1113,security-analytics,1977.09,3032.05,0.19,partner
2024-11-15,ME,ACC-1124,automation-suite,2518.68,4083.75,0.154,partner
2024-11-15,ME,ACC-1136,automation-suite,7466.28,8255.46,0.119,partner
2024-11-15,NA,ACC-1174,core-monitoring,5117.72,5648.18,0.104,digital
2024-11-15,NA,ACC-1180,core-monitoring,14337.74,17101.92,0.116,partner
2024-11-15,EU,ACC-1181,automation-suite,4930.11,6855.92,0.105,digital
2024-11-15,AP,ACC-1206,security-analytics,2356.28,3443.31,0.181,digital
2024-11-15,ME,ACC-1214,automation-suite,3966.25,5315.74,0.102,digital
2024-11-15,LA,ACC-1237,core-monitoring,6553.57,7389.33,0.089,direct
2024-11-16,AF,ACC-1017,security-analytics,1710.46,2215.12,0.053,partner
2024-11-16,NA,ACC-1018,core-monitoring,8716.26,12489.8,0.162,partner
2024-11-16,LA,ACC-1045,core-monitoring,10629.45,11633.4,0.114,digital
2024-11-16,EU,ACC-1085,automation-suite,1702.67,3243.19,0.124,partner
2024-11-16,ME,ACC-1088,automation-suite,4932.4,5611.0,0.132,direct
2024-11-16,AP,ACC-1116,security-analytics,2246.69,4002.43,0.112,digital
2024-11-16,LA,ACC-1129,core-monitoring,6848.41,7845.7,0.13,digital
2024-11-16,AF,ACC-1131,security-analytics,2725.88,4025.74,0.107,direct
2024-11-16,AF,ACC-1137,security-analytics,1602.83,2442.38,0.158,direct
2024-11-16,AP,ACC-1146,security-analytics,1621.77,2993.53,0.142,digital
2024-11-16,AF,ACC-1149,security-analytics,2466.76,3115.98,0.163,digital
2024-11-16,LA,ACC-1159,core-monitoring,8963.74,11334.0,0.094,direct
2024-11-16,NA,ACC-1198,core-monitoring,3993.15,5703.45,0.057,partner
2024-11-16,NA,ACC-1204,core-monitoring,4341.45,6797.25,0.102,digital
2024-11-16,AF,ACC-1209,security-analytics,2499.99,2811.96,0.181,direct
2024-11-16,NA,ACC-1210,core-monitoring,9431.72,15168.23,0.134,digital
2024-11-16,NA,ACC-1210,core-monitoring,11860.99,15168.23,0.057,partner
2024-11-16,NA,ACC-1210,core-monitoring,13047.1,15168.23,0.085,digital
2024-11-16,EU,ACC-1211,automation-suite,3299.46,4246.8,0.136,digital
2024-11-16,AF,ACC-1227,security-analytics,1412.08,2151.59,0.038,digital
2024-11-16,ME,ACC-1232,automation-suite,4422.85,5567.34,0.129,direct
2024-11-17,NA,ACC-1024,core-monitoring,3820.42,5112.43,0.146,digital
2024-11-17,EU,ACC-1031,automation-suite,4212.79,8201.96,0.056,digital
2024-11-17,EU,ACC-1049,automation-suite,3100.18,5421.92,0.183,digital
2024-11-17,ME,ACC-1052,automation-suite,5124.35,6418.88,0.114,partner
2024-11-17,LA,ACC-1069,core-monitoring,9676.93,12182.53,0.086,direct
2024-11-17,LA,ACC-1075,core-monitoring,5763.06,7184.62,0.161,digital
2024-11-17,EU,ACC-1079,automation-suite,4923.83,7956.02,0.135,direct
2024-11-17,AP,ACC-1086,security-analytics,2415.42,3551.94,0.025,direct
2024-11-17,ME,ACC-1088,automation-suite,4808.99,5611.0,0.152,partner
2024-11-17,LA,ACC-1093,core-monitoring,9241.39,16464.3,0.169,digital
2024-11-17,EU,ACC-1115,automation-suite,3526.4,4825.01,0.109,digital
2024-11-17,NA,ACC-1126,core-monitoring,10562.68,17787.17,0.065,direct
2024-11-17,LA,ACC-1135,core-monitoring,5375.66,7022.55,0.042,digital
2024-11-17,AF,ACC-1143,security-analytics,1885.13,2792.43,0.081,partner
2024-11-17,LA,ACC-1171,core-monitoring,7587.27,11898.2,0.145,partner
2024-11-17,ME,ACC-1172,automation-suite,5397.6,9040.47,0.111,direct
2024-11-17,EU,ACC-1175,automation-suite,7581.69,9038.64,0.122,partner
2024-11-17,EU,ACC-1181,automation-suite,4253.35,6855.92,0.045,partner
2024-11-17,EU,ACC-1187,automation-suite,3586.18,4420.88,0.18,digital
2024-11-17,AF,ACC-1203,security-analytics,2057.77,2561.89,0.092,direct
2024-11-17,AP,ACC-1206,security-analytics,2164.3,3443.31,0.141,digital
2024-11-17,LA,ACC-1207,core-monitoring,8527.33,10375.48,0.141,partner
2024-11-17,EU,ACC-1217,automation-suite,2797.89,3264.28,0.119,partner
2024-11-18,EU,ACC-1019,automation-suite,2228.2,4149.56,0.037,digital
2024-11-18,AP,ACC-1032,security-analytics,1561.51,2770.56,0.072,direct
2024-11-18,AF,ACC-1041,security-analytics,1408.72,1612.53,0.164,partner
2024-11-18,AP,ACC-1044,security-analytics,2788.58,4039.65,0.182,digital
2024-11-18,ME,ACC-1070,automation-suite,1876.77,3068.54,0.036,direct
2024-11-18,NA,ACC-1150,core-monitoring,6161.87,9162.35,0.123,digital
2024-11-18,AP,ACC-1152,security-analytics,1919.94,2742.93,0.153,direct
2024-11-18,ME,ACC-1154,automation-suite,5924.21,6776.01,0.179,partner
2024-11-18,EU,ACC-1157,automation-suite,5211.72,6893.58,0.028,digital
2024-11-18,EU,ACC-1199,automation-suite,1880.49,2729.92,0.144,direct
2024-11-18,EU,ACC-1205,automation-suite,7644.97,9003.38,0.151,digital
2024-11-18,NA,ACC-1216,core-monitoring,3691.87,5341.78,0.03,direct
2024-11-19,AP,ACC-1008,security-analytics,1361.66,1762.11,0.168,partner
2024-11-19,AP,ACC-1008,security-analytics,1462.68,1762.11,0.126,digital
2024-11-19,LA,ACC-1039,core-monitoring,4825.96,5850.45,0.046,digital
2024-11-19,ME,ACC-1052,automation-suite,4045.34,6418.88,0.167,partner
2024-11-19,ME,ACC-1082,automation-suite,2149.45,3053.6,0.139,partner
2024-11-19,AF,ACC-1083,security-analytics,3039.76,3361.23,0.091,direct
2024-11-19,ME,ACC-1100,automation-suite,6423.35,9049.81,0.087,direct
2024-11-19,ME,ACC-1118,automation-suite,1953.88,3116.19,0.105,digital
2024-11-19,ME,ACC-1124,automation-suite,3559.03,4083.75,0.081,digital
2024-11-19,LA,ACC-1135,core-monitoring,4403.23,7022.55,0.189,digital
2024-11-19,NA,ACC-1138,core-monitoring,4490.72,8773.77,0.186,partner
2024-11-19,AF,ACC-1143,security-analytics,1619.15,2792.43,0.027,partner
2024-11-19,AF,ACC-1143,security-analytics,1501.28,2792.43,0.155,digital
2024-11-19,AF,ACC-1149,security-analytics,2876.23,3115.98,0.108,digital
2024-11-19,ME,ACC-1154,automation-suite,5427.69,6776.01,0.087,digital
2024-11-19,EU,ACC-1163,automation-suite,5016.04,8518.0,0.125,direct
2024-11-19,AP,ACC-1164,security-analytics,2980.56,3774.01,0.152,digital
2024-11-19,AP,ACC-1164,security-analytics,3166.04,3774.01,0.043,partner
2024-11-19,EU,ACC-1175,automation-suite,4814.05,9038.64,0.117,direct
2024-11-19,LA,ACC-1177,core-monitoring,7493.69,9522.43,0.03,partner
2024-11-19,EU,ACC-1181,automation-suite,4470.21,6855.92,0.123,partner
2024-11-19,NA,ACC-1186,core-monitoring,6402.74,12209.33,0.184,direct
2024-11-19,NA,ACC-1204,core-monitoring,6272.12,6797.25,0.11,digital
2024-11-19,EU,ACC-1205,automation-suite,7449.4,9003.38,0.118,digital
2024-11-19,ME,ACC-1220,automation-suite,3480.11,6371.19,0.094,partner
2024-11-19,AP,ACC-1224,security-analytics,1268.92,2479.9,0.059,digital
2024-11-19,EU,ACC-1235,automation-suite,4295.71,4887.98,0.062,direct
2024-11-20,NA,ACC-1012,core-monitoring,13525.69,16229.65,0.134,partner
2024-11-20,EU,ACC-1037,automation-suite,4854.21,8096.93,0.117,digital
2024-11-20,AF,ACC-1047,security-analytics,1134.29,1635.66,0.183,digital
2024-11-20,AF,ACC-1053,security-analytics,1397.28,2339.59,0.121,digital
2024-11-20,ME,ACC-1064,automation-suite,1909.6,3085.14,0.086,direct
2024-11-20,ME,ACC-1064,automation-suite,2806.2,3085.14,0.18,partner
2024-11-20,NA,ACC-1066,core-monitoring,5125.43,8342.58,0.12,direct
2024-11-20,LA,ACC-1075,core-monitoring,4368.58,7184.62,0.026,digital
2024-11-20,LA,ACC-1081,core-monitoring,6836.19,7886.78,0.024,direct
2024-11-20,NA,ACC-1090,core-monitoring,4430.82,4927.75,0.145,partner
2024-11-20,EU,ACC-1121,automation-suite,2143.56,2743.41,0.145,partner
2024-11-20,EU,ACC-1121,automation-suite,1612.6,2743.41,0.186,direct
2024-11-20,NA,ACC-1132,core-monitoring,4755.27,7098.68,0.158,direct
2024-11-20,LA,ACC-1141,core-monitoring,11174.43,17083.35,0.135,direct
2024-11-20,AP,ACC-1158,security-analytics,1765.62,2669.26,0.089,partner
2024-11-20,LA,ACC-1165,core-monitoring,5734.85,7557.18,0.021,direct
2024-11-20,AF,ACC-1197,security-analytics,1891.21,2564.64,0.185,digital
2024-11-20,AP,ACC-1200,security-analytics,1736.15,2808.05,0.031,direct
2024-11-20,AP,ACC-1212,security-analytics,2257.67,2722.68,0.089,direct
2024-11-20,LA,ACC-1231,core-monitoring,2650.13,4926.35,0.069,direct
2024-11-21,NA,ACC-1012,core-monitoring,14352.13,16229.65,0.08,digital
2024-11-21,LA,ACC-1015,core-monitoring,6197.5,7084.83,0.129,partner
2024-11-21,LA,ACC-1021,core-monitoring,6886.64,8234.23,0.12,partner
2024-11-21,AF,ACC-1023,security-analytics,1314.02,2352.46,0.032,direct
2024-11-21,EU,ACC-1025,automation-suite,4248.25,4873.46,0.042,digital
2024-11-21,LA,ACC-1027,core-monitoring,4711.3,6933.08,0.159,direct
2024-11-21,AF,ACC-1029,security-analytics,2402.56,2741.89,0.186,digital
2024-11-21,EU,ACC-1037,automation-suite,4370.35,8096.93,0.125,partner
2024-11-21,AF,ACC-1065,security-analytics,1347.72,2193.3,0.18,partner
2024-11-21,AF,ACC-1065,security-analytics,1221.99,2193.3,0.114,digital
2024-11-21,AP,ACC-1086,security-analytics,2878.96,3551.94,0.075,digital
2024-11-21,LA,ACC-1087,core-monitoring,7919.19,15362.33,0.035,partner
2024-11-21,NA,ACC-1096,core-monitoring,8162.79,11653.2,0.186,digital
2024-11-21,EU,ACC-1103,automation-suite,3108.74,5769.77,0.081,digital
2024-11-21,LA,ACC-1123,core-monitoring,3186.81,5403.75,0.071,direct
2024-11-21,AF,ACC-1137,security-analytics,2172.99,2442.38,0.163,digital
2024-11-21,EU,ACC-1145,automation-suite,3340.43,4120.53,0.052,partner
2024-11-21,AF,ACC-1149,security-analytics,2467.63,3115.98,0.057,partner
2024-11-21,AF,ACC-1155,security-analytics,1313.77,1647.49,0.069,partner
2024-11-21,AP,ACC-1164,security-analytics,2110.61,3774.01,0.118,digital
2024-11-21,ME,ACC-1166,automation-suite,3484.43,4493.42,0.086,digital
2024-11-21,AP,ACC-1170,security-analytics,1953.1,3325.9,0.025,digital
2024-11-21,AF,ACC-1173,security-analytics,1194.79,2293.42,0.077,direct
2024-11-21,ME,ACC-1178,automation-suite,2057.22,3750.45,0.126,direct
2024-11-21,ME,ACC-1178,automation-suite,3442.8,3750.45,0.07,digital
2024-11-21,AP,ACC-1182,security-analytics,2678.65,3888.36,0.05,digital
2024-11-21,NA,ACC-1192,core-monitoring,8937.51,13045.4,0.09,digital
2024-11-21,LA,ACC-1195,core-monitoring,6621.01,9577.23,0.068,digital
2024-11-21,ME,ACC-1202,automation-suite,4167.57,5966.68,0.176,direct
2024-11-21,AF,ACC-1215,security-analytics,2710.87,3500.78,0.131,direct
2024-11-21,AP,ACC-1218,security-analytics,1482.61,1727.33,0.023,partner
2024-11-22,LA,ACC-1003,core-monitoring,6970.25,11509.25,0.14,digital
2024-11-22,ME,ACC-1004,automation-suite,2332.89,2906.7,0.109,digital
2024-11-22,NA,ACC-1006,core-monitoring,14029.67,15806.1,0.075,direct
2024-11-22,AF,ACC-1041,security-analytics,1010.55,1612.53,0.108,direct
2024-11-22,ME,ACC-1052,automation-suite,5746.03,6418.88,0.133,direct
2024-11-22,AF,ACC-1053,security-analytics,1911.81,2339.59,0.175,partner
2024-11-22,AF,ACC-1059,security-analytics,2335.08,2606.8,0.027,digital
2024-11-22,AF,ACC-1065,security-analytics,1149.06,2193.3,0.163,digital
2024-11-22,ME,ACC-1070,automation-suite,1875.84,3068.54,0.176,partner
2024-11-22,ME,ACC-1094,automation-suite,4436.92,5196.04,0.119,partner
2024-11-22,AF,ACC-1107,security-analytics,2257.91,3157.56,0.122,partner
2024-11-22,EU,ACC-1109,automation-suite,2697.53,3763.75,0.111,digital
2024-11-22,ME,ACC-1118,automation-suite,1656.23,3116.19,0.051,digital
2024-11-22,AP,ACC-1140,security-analytics,719.09,1397.65,0.065,digital
2024-11-22,LA,ACC-1147,core-monitoring,7140.2,8269.3,0.038,direct
2024-11-22,LA,ACC-1159,core-monitoring,10446.71,11334.0,0.077,digital
2024-11-22,AF,ACC-1161,security-analytics,1999.16,3278.88,0.066,digital
2024-11-22,AF,ACC-1161,security-analytics,2160.63,3278.88,0.075,direct
2024-11-22,LA,ACC-1177,core-monitoring,5544.53,9522.43,0.12,partner
2024-11-22,ME,ACC-1178,automation-suite,3144.5,3750.45,0.123,partner
2024-11-22,LA,ACC-1183,core-monitoring,3175.86,4541.2,0.129,partner
2024-11-22,LA,ACC-1189,core-monitoring,9132.12,10062.83,0.187,partner
2024-11-22,EU,ACC-1205,automation-suite,4726.6,9003.38,0.081,direct
2024-11-22,ME,ACC-1208,automation-suite,2651.47,3209.86,0.071,digital
2024-11-22,AF,ACC-1209,security-analytics,1509.31,2811.96,0.04,digital
2024-11-22,ME,ACC-1226,automation-suite,6483.52,8057.41,0.04,direct
2024-11-22,EU,ACC-1229,automation-suite,3843.99,5842.99,0.147,direct
2024-11-22,AF,ACC-1233,security-analytics,1041.07,1394.1,0.026,digital
2024-11-22,NA,ACC-1234,core-monitoring,4325.65,5445.28,0.126,digital
2024-11-22,ME,ACC-1238,automation-suite,3530.71,5137.41,0.159,digital
2024-11-23,NA,ACC-1000,core-monitoring,7800.23,12099.98,0.036,digital
2024-11-23,NA,ACC-1012,core-monitoring,11539.08,16229.65,0.086,digital
2024-11-23,AP,ACC-1014,security-analytics,755.46,1462.05,0.033,partner
2024-11-23,ME,ACC-1016,automation-suite,7678.34,8366.12,0.176,direct
2024-11-23,AF,ACC-1017,security-analytics,1799.91,2215.12,0.103,digital
2024-11-23,AP,ACC-1026,security-analytics,2231.76,3910.82,0.054,partner
2024-11-23,ME,ACC-1046,automation-suite,2819.78,4073.14,0.125,digital
2024-11-23,LA,ACC-1051,core-monitoring,7188.16,11457.98,0.112,digital
2024-11-23,NA,ACC-1060,core-monitoring,4865.15,7393.78,0.181,direct
2024-11-23,LA,ACC-1069,core-monitoring,10669.19,12182.53,0.172,partner
2024-11-23,AF,ACC-1083,security-analytics,3078.17,3361.23,0.088,partner
2024-11-23,EU,ACC-1085,automation-suite,2300.98,3243.19,0.102,direct
2024-11-23,LA,ACC-1087,core-monitoring,10020.88,15362.33,0.071,partner
2024-11-23,AF,ACC-1095,security-analytics,1549.27,2276.73,0.177,direct
2024-11-23,ME,ACC-1106,automation-suite,3513.84,4853.51,0.067,direct
2024-11-23,AP,ACC-1128,security-analytics,2036.05,3242.92,0.069,partner
2024-11-23,LA,ACC-1189,core-monitoring,6446.44,10062.83,0.11,digital
2024-11-23,NA,ACC-1192,core-monitoring,7729.44,13045.4,0.185,digital
2024-11-23,AP,ACC-1194,security-analytics,1072.22,1401.66,0.131,digital
2024-11-23,ME,ACC-1196,automation-suite,3230.9,3521.61,0.132,partner
2024-11-23,ME,ACC-1214,automation-suite,3163.3,5315.74,0.122,digital
2024-11-23,EU,ACC-1223,automation-suite,4520.29,4983.09,0.053,partner
2024-11-23,LA,ACC-1237,core-monitoring,4155.17,7389.33,0.044,digital
2024-11-23,ME,ACC-1238,automation-suite,2828.24,5137.41,0.166,digital
2024-11-24,AP,ACC-1002,security-analytics,2618.96,3265.92,0.101,direct
2024-11-24,AP,ACC-1014,security-analytics,885.92,1462.05,0.116,digital
2024-11-24,LA,ACC-1033,core-monitoring,8562.31,11133.88,0.079,partner
2024-11-24,NA,ACC-1036,core-monitoring,13905.0,15316.62,0.157,direct
2024-11-24,AF,ACC-1071,security-analytics,927.39,1526.31,0.031,direct
2024-11-24,ME,ACC-1088,automation-suite,5158.69,5611.0,0.075,digital
2024-11-24,LA,ACC-1099,core-monitoring,3415.55,6272.08,0.032,partner
2024-11-24,EU,ACC-1103,automation-suite,4807.32,5769.77,0.084,direct
2024-11-24,ME,ACC-1112,automation-suite,4785.67,5370.2,0.079,partner
2024-11-24,NA,ACC-1114,core-monitoring,7433.0,9675.98,0.082,partner
2024-11-24,NA,ACC-1120,core-monitoring,9063.03,13776.7,0.15,digital
2024-11-24,AP,ACC-1122,security-analytics,1531.05,2086.88,0.184,direct
2024-11-24,AF,ACC-1131,security-analytics,2056.18,4025.74,0.168,digital
2024-11-24,AP,ACC-1146,security-analytics,2424.91,2993.53,0.177,partner
2024-11-24,ME,ACC-1148,automation-suite,5562.68,7866.61,0.07,partner
2024-11-24,AF,ACC-1155,security-analytics,960.89,1647.49,0.172,direct
2024-11-24,LA,ACC-1165,core-monitoring,4471.3,7557.18,0.073,direct
2024-11-24,NA,ACC-1186,core-monitoring,8352.3,12209.33,0.184,direct
2024-11-24,AF,ACC-1191,security-analytics,1992.82,2338.02,0.053,direct
2024-11-24,LA,ACC-1201,core-monitoring,6382.35,10840.25,0.024,partner
2024-11-24,AF,ACC-1215,security-analytics,2790.29,3500.78,0.07,direct
2024-11-24,AF,ACC-1221,security-analytics,2690.08,3428.23,0.173,digital
2024-11-24,NA,ACC-1222,core-monitoring,10011.36,14747.3,0.147,digital
2024-11-24,EU,ACC-1223,automation-suite,3538.92,4983.09,0.097,partner
2024-11-24,LA,ACC-1225,core-monitoring,12235.62,17146.1,0.175,partner
2024-11-24,LA,ACC-1225,core-monitoring,10352.66,17146.1,0.049,digital
2024-11-24,AP,ACC-1230,security-analytics,2789.47,3703.9,0.154,direct
2024-11-25,NA,ACC-1000,core-monitoring,10285.88,12099.98,0.031,partner
2024-11-25,LA,ACC-1015,core-monitoring,5860.49,7084.83,0.074,partner
2024-11-25,AP,ACC-1032,security-analytics,1613.47,2770.56,0.079,direct
2024-11-25,LA,ACC-1033,core-monitoring,9192.66,11133.88,0.174,direct
2024-11-25,NA,ACC-1036,core-monitoring,11703.3,15316.62,0.152,direct
2024-11-25,AP,ACC-1038,security-analytics,1874.11,3400.69,0.097,partner
2024-11-25,NA,ACC-1048,core-monitoring,9386.47,16278.75,0.104,direct
2024-11-25,AP,ACC-1056,security-analytics,2961.64,3740.49,0.16,digital
2024-11-25,NA,ACC-1060,core-monitoring,6816.15,7393.78,0.131,partner
2024-11-25,EU,ACC-1061,automation-suite,7434.56,8298.44,0.056,partner
2024-11-25,LA,ACC-1063,core-monitoring,4044.01,7417.95,0.118,partner
2024-11-25,NA,ACC-1072,core-monitoring,4723.64,8147.78,0.061,partner
2024-11-25,AP,ACC-1080,security-analytics,2610.76,3739.32,0.109,digital
2024-11-25,AP,ACC-1092,security-analytics,2602.5,4018.45,0.075,direct
2024-11-25,AP,ACC-1110,security-analytics,2641.51,3961.98,0.179,digital
2024-11-25,LA,ACC-1111,core-monitoring,10951.3,17000.78,0.12,direct
